panel,row_type,peptide_id,cluster_id,outer_fold,endpoint,model,actual_log10,predicted_log10,pooled_mae_log10,spearman_rho,r_squared,ridge_mae_log10,nn_mae_log10,mae_delta_log10,ci_lower,ci_upper,confidence_level,bootstrap_resamples,bootstrap_seed
B,oof_prediction,seq_pep120,SC012,3,GLP-1R,component_weighted_ridge,2.798650645445269,4.512815320264235,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep121,SC007,2,GLP-1R,component_weighted_ridge,0.983175072037813,2.211458086754745,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep122,SC007,2,GLP-1R,component_weighted_ridge,0.8998205024270962,2.2770808330430623,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep123,SC007,2,GLP-1R,component_weighted_ridge,4.469822015978163,2.4088189249727803,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep124,SC013,1,GLP-1R,component_weighted_ridge,2.776701183988411,3.336311610965916,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep125,SC014,2,GLP-1R,component_weighted_ridge,4.480006942957151,1.9327114457108436,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep13,SC005,3,GLP-1R,component_weighted_ridge,0.9772662124272926,1.0439683126432944,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep14,SC004,3,GLP-1R,component_weighted_ridge,4.447158031342219,3.5871957056220007,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep15,SC004,3,GLP-1R,component_weighted_ridge,4.392696953259666,3.5871957056220007,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep16,SC004,3,GLP-1R,component_weighted_ridge,4.450249108319361,3.5871957056220007,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep17,SC004,3,GLP-1R,component_weighted_ridge,4.4031205211758175,3.5871957056220007,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep18,SC004,3,GLP-1R,component_weighted_ridge,4.47567118832443,3.5871957056220007,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep19,SC004,3,GLP-1R,component_weighted_ridge,4.371067862271737,3.6110777930151277,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep2,SC002,2,GLP-1R,component_weighted_ridge,2.741939077729199,1.3868058904717677,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep20,SC004,3,GLP-1R,component_weighted_ridge,4.399673721481038,3.6110777930151277,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep21,SC004,3,GLP-1R,component_weighted_ridge,4.41161970596323,3.624001258606868,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep22,SC004,3,GLP-1R,component_weighted_ridge,4.380211241711606,3.6110777930151277,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep23,SC004,3,GLP-1R,component_weighted_ridge,4.4281347940287885,3.6110777930151277,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep24,SC006,3,GLP-1R,component_weighted_ridge,0.6910814921229684,1.2398974686467459,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep25,SC015,3,GLP-1R,component_weighted_ridge,0.8779469516291882,1.217897476549351,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep26,SC006,3,GLP-1R,component_weighted_ridge,0.012837224705172217,-0.011521381117130414,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep27,SC016,1,GLP-1R,component_weighted_ridge,0.2855573090077737,0.6501354900140255,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep28,SC001,1,GLP-1R,component_weighted_ridge,0.9405164849325672,1.1774538373307848,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep29,SC003,3,GLP-1R,component_weighted_ridge,2.3138672203691533,0.9852795717541036,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep3,SC002,2,GLP-1R,component_weighted_ridge,2.401400540781544,1.3068086786070334,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep30,SC003,3,GLP-1R,component_weighted_ridge,1.791690649020118,1.4598027450927027,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep31,SC003,3,GLP-1R,component_weighted_ridge,2.5211380837040362,2.0898936652548366,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep32,SC003,3,GLP-1R,component_weighted_ridge,2.161368002234975,1.0059409466952811,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep33,SC003,3,GLP-1R,component_weighted_ridge,2.403120521175818,1.2739214171435251,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep34,SC003,3,GLP-1R,component_weighted_ridge,1.0863598306747482,0.8848150865435442,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep35,SC003,3,GLP-1R,component_weighted_ridge,1.4456042032735976,1.2601439259751204,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep36,SC003,3,GLP-1R,component_weighted_ridge,1.24551266781415,1.458979415255172,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep37,SC003,3,GLP-1R,component_weighted_ridge,1.9943171526696366,1.6651043063696107,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep38,SC003,3,GLP-1R,component_weighted_ridge,0.8208579894396999,1.659770106554745,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep39,SC003,3,GLP-1R,component_weighted_ridge,2.960470777534299,1.7325146672908924,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep4,SC002,2,GLP-1R,component_weighted_ridge,0.7803173121401513,1.3308735782092025,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep40,SC003,3,GLP-1R,component_weighted_ridge,1.944975908412048,1.7325146672908924,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep41,SC003,3,GLP-1R,component_weighted_ridge,2.369215857410143,1.7262317471842472,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep42,SC003,3,GLP-1R,component_weighted_ridge,0.919078092376074,1.3081437448956876,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep43,SC003,3,GLP-1R,component_weighted_ridge,0.4623979978989561,1.1243097925754761,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep44,SC003,3,GLP-1R,component_weighted_ridge,0.8656960599160706,2.0151487209484196,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep45,SC004,3,GLP-1R,component_weighted_ridge,3.778151250383644,3.1009423395773217,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep46,SC008,3,GLP-1R,component_weighted_ridge,2.617000341120899,5.801740021787068,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep47,SC008,3,GLP-1R,component_weighted_ridge,1.714329759745233,5.415185258548486,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep48,SC017,2,GLP-1R,component_weighted_ridge,2.88930170250631,1.3046605487835456,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep49,SC009,2,GLP-1R,component_weighted_ridge,4.424881636631067,2.304269028322091,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep5,SC002,2,GLP-1R,component_weighted_ridge,2.376576957056512,1.435174071335538,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep50,SC009,2,GLP-1R,component_weighted_ridge,3.8135809885681917,2.34366140373743,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep51,SC001,1,GLP-1R,component_weighted_ridge,1.2624510897304295,1.3195824021842473,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep52,SC001,1,GLP-1R,component_weighted_ridge,0.7767011839884108,1.2390139587582776,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep53,SC001,1,GLP-1R,component_weighted_ridge,3.041392685158225,1.2390139587582776,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep54,SC001,1,GLP-1R,component_weighted_ridge,1.6580113966571124,1.1984765769731682,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep55,SC001,1,GLP-1R,component_weighted_ridge,1.6095944092252201,1.2390139587582776,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep56,SC001,1,GLP-1R,component_weighted_ridge,0.3654879848908996,1.2209742098898637,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep57,SC001,1,GLP-1R,component_weighted_ridge,1.8530895298518655,1.2390139587582776,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep58,SC001,1,GLP-1R,component_weighted_ridge,0.24551266781414982,1.2841684983038022,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep59,SC004,3,GLP-1R,component_weighted_ridge,4.260071387985075,3.65150122789335,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep6,SC002,2,GLP-1R,component_weighted_ridge,3.2068258760318495,1.7123006659185243,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep60,SC002,2,GLP-1R,component_weighted_ridge,0.5037906830571811,1.16011903865874,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep61,SC002,2,GLP-1R,component_weighted_ridge,0.8356905714924255,1.2440431265262837,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep62,SC002,2,GLP-1R,component_weighted_ridge,0.8388490907372553,1.2275572981529197,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep63,SC002,2,GLP-1R,component_weighted_ridge,0.741151598851785,1.0743230819062137,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep64,SC002,2,GLP-1R,component_weighted_ridge,0.4548448600085102,1.2531137240130388,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep65,SC002,2,GLP-1R,component_weighted_ridge,0.5010592622177514,1.3614581115871593,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep66,SC002,2,GLP-1R,component_weighted_ridge,0.5899496013257077,1.0974895520162633,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep67,SC002,2,GLP-1R,component_weighted_ridge,0.6989700043360189,1.0363358557726285,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep68,SC002,2,GLP-1R,component_weighted_ridge,1.290034611362518,1.3953388129163753,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep69,SC002,2,GLP-1R,component_weighted_ridge,0.5670263661590604,1.1639308993580824,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep7,SC006,3,GLP-1R,component_weighted_ridge,0.02530586526477026,-0.004889504462556538,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep70,SC001,1,GLP-1R,component_weighted_ridge,3.12057393120585,1.206220716508492,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep71,SC001,1,GLP-1R,component_weighted_ridge,3.278753600952829,1.2404625945766292,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep72,SC001,1,GLP-1R,component_weighted_ridge,4.041392685158225,1.7822184118342932,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep73,SC001,1,GLP-1R,component_weighted_ridge,2.734799829588847,1.531631237952288,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep74,SC001,1,GLP-1R,component_weighted_ridge,2.4771212547196626,1.5161518146585584,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep75,SC001,1,GLP-1R,component_weighted_ridge,3.3138672203691533,1.2404625945766292,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep76,SC001,1,GLP-1R,component_weighted_ridge,2.515873843711679,1.5791605719044028,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep77,SC001,1,GLP-1R,component_weighted_ridge,3.0211892990699383,1.8755158860424221,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep78,SC002,2,GLP-1R,component_weighted_ridge,3.439332693830263,1.3600446231289602,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep79,SC002,2,GLP-1R,component_weighted_ridge,0.4638929889859073,1.2622295646765185,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep8,SC001,1,GLP-1R,component_weighted_ridge,1.7649229846498886,1.7936214353389324,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep80,SC002,2,GLP-1R,component_weighted_ridge,0.6304278750250238,1.2622295646765185,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep81,SC002,2,GLP-1R,component_weighted_ridge,0.6211762817750351,1.3396736768107673,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep82,SC002,2,GLP-1R,component_weighted_ridge,0.5693739096150459,0.917277286469525,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep83,SC002,2,GLP-1R,component_weighted_ridge,0.5888317255942073,1.0220262600722638,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep84,SC002,2,GLP-1R,component_weighted_ridge,0.5132176000679389,1.1620245076618447,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep85,SC002,2,GLP-1R,component_weighted_ridge,0.4471580313422192,1.294524631002561,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep86,SC002,2,GLP-1R,component_weighted_ridge,0.9547247909790629,1.1887402890026197,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep87,SC002,2,GLP-1R,component_weighted_ridge,1.021189299069938,1.0385993315089457,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep88,SC002,2,GLP-1R,component_weighted_ridge,1.3654879848908996,1.2136339967841836,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep89,SC002,2,GLP-1R,component_weighted_ridge,0.9731278535996987,1.1551800372909216,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep9,SC006,3,GLP-1R,component_weighted_ridge,1.0530784434834197,1.0191390416368182,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep90,SC002,2,GLP-1R,component_weighted_ridge,0.8075350280688532,1.4036105373029217,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep91,SC002,2,GLP-1R,component_weighted_ridge,0.8549130223078556,1.4033000756056047,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep92,SC002,2,GLP-1R,component_weighted_ridge,0.6503075231319364,1.4010734471475719,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep93,SC002,2,GLP-1R,component_weighted_ridge,0.19589965240923374,0.9916178669933451,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep94,SC002,2,GLP-1R,component_weighted_ridge,0.7979596437371961,1.3258559634713558,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep95,SC002,2,GLP-1R,component_weighted_ridge,4.2455126678141495,1.4011156868227852,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep96,SC001,1,GLP-1R,component_weighted_ridge,2.957128197676813,2.2479604737974297,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep97,SC001,1,GLP-1R,component_weighted_ridge,3.225309281725863,1.0435787839275579,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep98,SC001,1,GLP-1R,component_weighted_ridge,4.523746466811565,1.2200056367598011,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
B,oof_prediction,seq_pep99,SC001,1,GLP-1R,component_weighted_ridge,3.797959643737196,1.2390139587582778,1.0695780120593172,0.5758268969708659,0.13643655830770862,,,,,,,,
C,paired_mae_comparison,,,,GCGR,ridge_minus_tied_1nn,,,,,,0.6266288948693587,0.7687827351016461,-0.1421538402322873,-0.7790162421387624,0.18216244113397465,0.95,10000,20260820
C,paired_mae_comparison,,,,GLP-1R,ridge_minus_tied_1nn,,,,,,1.0695780120593172,1.177839122708687,-0.10826111064936973,-0.7273762818433716,0.2489188883238488,0.95,10000,20260820
C,paired_mae_comparison,,,,Selectivity,ridge_minus_tied_1nn,,,,,,1.1357306936819258,1.0948322102545507,0.04089848342737513,-0.13855903823374047,0.22907842839579742,0.95,10000,20260820
